team,ast_to,drb,efg,blk,ft_rate,fouls_poss,orb_pct,tov_pct,def.ast_to,def.efg,def.ft_rate,def.fouls_poss,def.orb_pct,def.tov_pct,win.,TeamID
tennessee,1.7,28,0.4112903225806452,2,0.24193548387096775,0.19005847953216373,0.39473684210526316,0.12112403100775193,0.8333333333333334,0.45689655172413796,0.13793103448275862,0.2656826568265683,0.2,0.16129032258064516,1,1397
northwestern-state,0.4666666666666667,25,0.3732394366197183,4,0.1267605633802817,0.26506784474597667,0.2857142857142857,0.16512549537648613,1.6923076923076923,0.5317460317460317,0.2698412698412698,0.16682707731793392,0.2647058823529412,0.15095215977705526,0,1322
utah,1.6923076923076923,30,0.5317460317460317,6,0.2698412698412698,0.16682707731793392,0.2647058823529412,0.15095215977705526,0.4666666666666667,0.3732394366197183,0.1267605633802817,0.26506784474597667,0.2857142857142857,0.16512549537648613,1,1428
youngstown-state,1.2307692307692308,22,0.4915254237288136,0,0.2711864406779661,0.3870537203870537,0.2962962962962963,0.15830491962981003,1.7142857142857142,0.6702127659574468,0.44680851063829785,0.20249221183800623,0.18518518518518517,0.1028202115158637,0,1464
utah-state,1.7142857142857142,19,0.6702127659574468,4,0.44680851063829785,0.20249221183800623,0.18518518518518517,0.1028202115158637,1.2307692307692308,0.4915254237288136,0.2711864406779661,0.3870537203870537,0.2962962962962963,0.15830491962981003,1,1429
utah-valley,1.1176470588235294,30,0.6090909090909091,4,0.3090909090909091,0.17804154302670622,0.5333333333333333,0.2059108527131783,0.8571428571428571,0.4396551724137931,0.08620689655172414,0.2663862600771118,0.11764705882352941,0.18646776771443793,1,1430
valparaiso,0.5555555555555556,20,0.36507936507936506,1,0.2222222222222222,0.4131956014661779,0.42857142857142855,0.20143240823634737,0.47368421052631576,0.4772727272727273,0.7045454545454546,0.2268178785857238,0.2857142857142857,0.23318605792832595,0,1434
california-riverside,0.47368421052631576,20,0.4772727272727273,3,0.7045454545454546,0.2268178785857238,0.2857142857142857,0.23318605792832595,0.5555555555555556,0.36507936507936506,0.2222222222222222,0.4131956014661779,0.42857142857142855,0.20143240823634737,1,1415
mississippi-valley-state,0.23076923076923078,12,0.4264705882352941,1,0.07352941176470588,0.3231235274318411,0.2972972972972973,0.15301318267419964,0.9411764705882353,0.6851851851851852,0.3888888888888889,0.10355987055016182,0.4,0.20190023752969122,0,1290
nevada-las-vegas,0.9411764705882353,26,0.6851851851851852,6,0.3888888888888889,0.10355987055016182,0.4,0.20190023752969122,0.23076923076923078,0.4264705882352941,0.07352941176470588,0.3231235274318411,0.2972972972972973,0.15301318267419964,1,1424
central-arkansas,1.0833333333333333,15,0.5887096774193549,1,0.14516129032258066,0.25780189959294436,0.2,0.15136226034308778,2,0.7241379310344828,0.20689655172413793,0.18833755885548711,0.375,0.1421923474663909,0,1146
oregon,2,24,0.7241379310344828,4,0.20689655172413793,0.18833755885548711,0.375,0.1421923474663909,1.0833333333333333,0.5887096774193549,0.14516129032258066,0.25780189959294436,0.2,0.15136226034308778,1,1332
kansas-state,1.5,28,0.45,2,0.23333333333333334,0.23520764424843804,0.2647058823529412,0.10476689366160294,1.1111111111111112,0.47580645161290325,0.0967741935483871,0.27828634199926766,0.2,0.1200640341515475,1,1243
washington-state,1.1111111111111112,25,0.47580645161290325,1,0.0967741935483871,0.27828634199926766,0.2,0.1200640341515475,1.5,0.45,0.23333333333333334,0.23520764424843804,0.2647058823529412,0.10476689366160294,0,1450
liberty,0.9444444444444444,22,0.5196078431372549,1,0.21568627450980393,0.2613480055020633,0.07407407407407407,0.24232633279483037,1,0.6111111111111112,0.4444444444444444,0.16695652173913045,0.043478260869565216,0.2222222222222222,0,1251
ipfw,1,25,0.6111111111111112,1,0.4444444444444444,0.16695652173913045,0.043478260869565216,0.2222222222222222,0.9444444444444444,0.5196078431372549,0.21568627450980393,0.2613480055020633,0.07407407407407407,0.24232633279483037,1,1236
chattanooga,2.111111111111111,22,0.5,3,0.12903225806451613,0.16011644832605532,0.21052631578947367,0.11798636601992658,1.8888888888888888,0.49206349206349204,0.07936507936507936,0.25092250922509224,0.2903225806451613,0.11780104712041883,1,1151
jacksonville-state,1.8888888888888888,30,0.49206349206349204,7,0.07936507936507936,0.25092250922509224,0.2903225806451613,0.11780104712041883,2.111111111111111,0.5,0.12903225806451613,0.16011644832605532,0.21052631578947367,0.11798636601992658,0,1240
south-alabama,1.625,27,0.4696969696969697,1,0.16666666666666666,0.2627257799671593,0.13157894736842105,0.09925558312655088,1.2,0.5,0.3275862068965517,0.20942408376963348,0.22857142857142856,0.17951172809956917,0,1375
